nylat,nylng,nyculmt,chilat,chilng,chiculmt,denlat,denlng,denculmt
-73.95027502,40.83404401,2899000,41.85242333,-87.61059715,2890500,39.66284019,-104.8718333,2918800
-73.95026212,40.83406542,2899700,41.85240105,-87.6105858,2890975,39.66283276,-104.8718068,2919000
-73.95024921,40.83408683,2900375,41.85237877,-87.61057445,2891275,39.66282533,-104.8717803,2919400
-73.9502363,40.83410824,2900800,41.85235674,-87.61056264,2891900,39.66281789,-104.8717539,2919700
-73.95022339,40.83412965,2901150,41.85233481,-87.61055064,2892425,39.66280519,-104.8717297,2920025
-73.95021049,40.83415106,2901525,41.85231289,-87.61053863,2892700,39.66279086,-104.8717062,2920275
-73.95019758,40.83417247,2901725,41.85229096,-87.61052662,2893300,39.66277652,-104.8716828,2920850
-73.95018467,40.83419388,2902300,41.85226909,-87.6105145,2893875,39.66276218,-104.8716593,2921425
-73.95017176,40.83421529,2902925,41.85224724,-87.61050236,2894325,39.66274784,-104.8716358,2921900
-73.95015885,40.8342367,2903200,41.85222527,-87.61049042,2894525,39.6627335,-104.8716124,2922300
-73.95014595,40.83425811,2903725,41.85220314,-87.61047881,2895000,39.66271916,-104.8715889,2922725
-73.95013304,40.83427952,2904175,41.852181,-87.6104672,2895700,39.66270482,-104.8715654,2923375
-73.95012013,40.83430093,2904775,41.85215937,-87.61045468,2896200,39.66269048,-104.871542,2924025
-73.95010722,40.83432234,2905125,41.85213803,-87.61044166,2896500,39.66267615,-104.8715185,2924450
-73.95009432,40.83434375,2905500,41.85211669,-87.61042864,2896825,39.66266181,-104.871495,2924700
-73.95008141,40.83436516,2906125,41.85209576,-87.61041497,2897200,39.66264747,-104.8714716,2925375
-73.9500685,40.83438657,2906325,41.85207489,-87.6104012,2897725,39.66263313,-104.8714481,2926075
-73.95005559,40.83440798,2907000,41.852054,-87.61038747,2898200,39.66261879,-104.8714246,2926400
-73.95004269,40.83442939,2907575,41.85203309,-87.61037376,2898825,39.66260445,-104.8714012,2926950
-73.95002978,40.8344508,2907975,41.85201218,-87.61036005,2899275,39.66259011,-104.8713777,2927525
-73.95001687,40.83447221,2908525,41.85199147,-87.61034606,2899900,39.66257577,-104.8713542,2927950
-73.95000396,40.83449362,2909100,41.85197084,-87.61033194,2900250,39.66256144,-104.8713308,2928425
-73.94999106,40.83451504,2909400,41.8519502,-87.61031782,2900925,39.6625471,-104.8713073,2928625
-73.94998001,40.83453731,2909700,41.85192957,-87.61030371,2901550,39.66253276,-104.8712838,2928875
-73.94997195,40.83456098,2910050,41.85190897,-87.61028954,2902175,39.66251842,-104.8712604,2929225
-73.94996389,40.83458464,2910425,41.85188865,-87.61027498,2902475,39.66250408,-104.8712369,2929725
-73.94995582,40.8346083,2910975,41.85186834,-87.61026041,2902825,39.66248992,-104.8712133,2930225
-73.94994776,40.83463197,2911350,41.85184798,-87.61024589,2903075,39.66248031,-104.8711876,2930800
-73.94993969,40.83465563,2911975,41.8518276,-87.61023142,2903700,39.6624707,-104.8711618,2931025
-73.94993163,40.83467929,2912350,41.85180721,-87.61021695,2904300,39.66246108,-104.8711361,2931275
-73.94992356,40.83470296,2912625,41.85178661,-87.61020279,2904550,39.66245147,-104.8711103,2931850
-73.9499155,40.83472662,2913325,41.85176576,-87.610189,2904800,39.66244186,-104.8710845,2932275
-73.94990743,40.83475029,2913800,41.85174491,-87.6101752,2905400,39.66243225,-104.8710588,2932775
-73.94989937,40.83477395,2914475,41.85172418,-87.61016123,2905875,39.66242264,-104.871033,2933050
-73.94989131,40.83479761,2915100,41.8517037,-87.61014689,2906550,39.66241303,-104.8710072,2933650
-73.94988324,40.83482128,2915725,41.85168322,-87.61013256,2907025,39.66240342,-104.8709815,2934075
-73.94987518,40.83484494,2916050,41.85166279,-87.61011815,2907450,39.6623938,-104.8709557,2934425
-73.94986711,40.8348686,2916675,41.85164242,-87.61010366,2907950,39.66238419,-104.8709299,2934625
-73.94985905,40.83489227,2916950,41.85162205,-87.61008916,2908550,39.66237458,-104.8709042,2935100
-73.94985098,40.83491593,2917300,41.85160141,-87.61007506,2908850,39.66236497,-104.8708784,2935425
-73.94984292,40.83493959,2917650,41.85158051,-87.61006135,2909300,39.66235536,-104.8708526,2936000
-73.94983485,40.83496326,2918200,41.8515596,-87.61004764,2909850,39.66234575,-104.8708269,2936600
-73.94982679,40.83498692,2918750,41.85153823,-87.61003469,2910050,39.66233614,-104.8708011,2937050
-73.94981873,40.83501059,2919250,41.85151691,-87.61002165,2910575,39.66232652,-104.8707753,2937725
-73.94981066,40.83503425,2919750,41.85149558,-87.6100086,2911100,39.66231691,-104.8707496,2938300
-73.9498026,40.83505791,2920225,41.85147431,-87.60999548,2911375,39.6623073,-104.8707238,2938800
-73.94979453,40.83508158,2920425,41.85145439,-87.60998037,2911950,39.66229769,-104.870698,2939275
-73.94978647,40.83510524,2920975,41.85143447,-87.60996526,2912350,39.66228808,-104.8706723,2939675
-73.9497784,40.8351289,2921400,41.85141446,-87.60995028,2912550,39.66227847,-104.8706465,2939975
-73.94977034,40.83515257,2921875,41.85139378,-87.60993623,2913150,39.66227207,-104.8706199,2940575
-73.94976228,40.83517623,2922550,41.8513731,-87.60992218,2913425,39.66226713,-104.8705928,2940850
-73.94975421,40.83519989,2922950,41.85135249,-87.60990803,2913850,39.66226219,-104.8705657,2941400
-73.94974615,40.83522356,2923175,41.85133194,-87.6098938,2914200,39.66225725,-104.8705387,2941675
-73.94973808,40.83524722,2923850,41.85131139,-87.60987956,2914500,39.66225231,-104.8705116,2942275
-73.94973002,40.83527088,2924550,41.85129101,-87.60986508,2915025,39.66224737,-104.8704846,2942925
-73.94972195,40.83529455,2924825,41.85127061,-87.60985063,2915350,39.66224243,-104.8704575,2943550
-73.94971389,40.83531821,2925125,41.85125013,-87.60983629,2916050,39.66223749,-104.8704305,2944025
-73.94970582,40.83534188,2925725,41.85122842,-87.609824,2916700,39.66223255,-104.8704034,2944300
-73.94969776,40.83536554,2926275,41.85120621,-87.60981253,2917125,39.66222761,-104.8703764,2944500
-73.9496897,40.8353892,2926725,41.85118477,-87.60979966,2917525,39.66222267,-104.8703493,2944825
-73.94968163,40.83541287,2927425,41.85116292,-87.60978756,2918150,39.66221773,-104.8703223,2945075
-73.94967357,40.83543653,2927900,41.85114047,-87.60977657,2918425,39.66221279,-104.8702952,2945550
-73.9496655,40.83546019,2928600,41.85111804,-87.60976552,2918775,39.66220785,-104.8702682,2946000
-73.94965744,40.83548386,2929275,41.85109568,-87.60975434,2919400,39.66220291,-104.8702411,2946600
-73.94964937,40.83550752,2929950,41.85107337,-87.60974306,2919700,39.66219797,-104.8702141,2947100
-73.94964131,40.83553118,2930150,41.85105111,-87.60973168,2919975,39.66219303,-104.870187,2947450
-73.94963325,40.83555485,2930575,41.85102875,-87.60972051,2920550,39.66218809,-104.87016,2947875
-73.94962518,40.83557851,2931100,41.85100628,-87.60970953,2921075,39.66218315,-104.8701329,2948250
-73.94961712,40.83560217,2931300,41.85098328,-87.60969982,2921700,39.66217821,-104.8701059,2948700
-73.94960905,40.83562584,2931875,41.85095989,-87.60969098,2922025,39.66217327,-104.8700788,2949400
-73.94960099,40.8356495,2932375,41.85093609,-87.60968338,2922550,39.66216833,-104.8700517,2949975
-73.94959292,40.83567317,2932775,41.85091223,-87.60967597,2923075,39.66215991,-104.8700262,2950450
-73.94958486,40.83569683,2933425,41.8508886,-87.60966781,2923500,39.66214327,-104.8700043,2951150
-73.94957679,40.83572049,2933800,41.85086496,-87.60965965,2924000,39.66212663,-104.8699824,2951700
-73.94956873,40.83574416,2934175,41.8508413,-87.60965158,2924550,39.66210999,-104.8699605,2952400
-73.94956067,40.83576782,2934375,41.85081757,-87.60964375,2924850,39.66209335,-104.8699386,2952675
-73.9495526,40.83579148,2934600,41.85079351,-87.60963695,2925050,39.66207672,-104.8699168,2952875
-73.94954454,40.83581515,2935300,41.85076947,-87.60963008,2925600,39.66206008,-104.8698949,2953525
-73.94953647,40.83583881,2935850,41.85074549,-87.60962303,2926025,39.66204344,-104.869873,2954150
-73.94952841,40.83586247,2936225,41.8507214,-87.60961644,2926350,39.6620268,-104.8698511,2954750
-73.94952034,40.83588614,2936700,41.85069669,-87.6096126,2926675,39.66201016,-104.8698292,2955250
-73.94951228,40.8359098,2937250,41.85067208,-87.60960829,2926950,39.66199352,-104.8698073,2955700
-73.94950422,40.83593347,2937625,41.85064764,-87.60960302,2927650,39.66197688,-104.8697854,2955975
-73.94949615,40.83595713,2937925,41.8506231,-87.6095984,2928200,39.66196024,-104.8697635,2956200
-73.94948809,40.83598079,2938375,41.85059823,-87.60959588,2928900,39.6619436,-104.8697416,2956825
-73.94948002,40.83600446,2938675,41.85057335,-87.60959335,2929375,39.66192697,-104.8697197,2957175
-73.94947196,40.83602812,2938875,41.85054858,-87.60959007,2929775,39.66191033,-104.8696978,2957375
-73.94946389,40.83605178,2939525,41.85052394,-87.6095859,2930050,39.66189369,-104.8696759,2957650
-73.94945583,40.83607545,2939975,41.85049929,-87.60958173,2930625,39.66187705,-104.869654,2957975
-73.94944776,40.83609911,2940650,41.8504745,-87.60957847,2930900,39.66186041,-104.8696321,2958525
-73.9494397,40.83612277,2941100,41.85044969,-87.60957541,2931200,39.66184377,-104.8696102,2958800
-73.94943164,40.83614644,2941450,41.85042488,-87.60957235,2931850,39.66182713,-104.8695883,2959075
-73.94942357,40.8361701,2941950,41.8503999,-87.60957158,2932375,39.66181049,-104.8695664,2959375
-73.94941551,40.83619376,2942650,41.85037491,-87.60957111,2932575,39.66179385,-104.8695445,2960075
-73.94940744,40.83621743,2942900,41.85034992,-87.60957028,2932975,39.66177302,-104.869527,2960300
-73.94939938,40.83624109,2943200,41.85032494,-87.60956934,2933325,39.66175045,-104.8695113,2960750
-73.94939131,40.83626476,2943550,41.85029995,-87.60956926,2933975,39.66172787,-104.8694956,2961225
-73.94938325,40.83628842,2943750,41.85027495,-87.60956966,2934500,39.66170529,-104.8694799,2961575
-73.94937519,40.83631208,2944250,41.85024996,-87.60956992,2935150,39.66168271,-104.8694642,2962275
-73.94936712,40.83633575,2944525,41.85022496,-87.60956945,2935650,39.66166013,-104.8694485,2962875
-73.94935906,40.83635941,2944750,41.85019997,-87.60956906,2936025,39.66163756,-104.8694328,2963425
-73.94935099,40.83638307,2945250,41.85017501,-87.60957055,2936225,39.66161498,-104.8694171,2964125
-73.94934293,40.83640674,2945600,41.85015005,-87.60957204,2936675,39.6615924,-104.8694014,2964550
-73.94933486,40.8364304,2946175,41.85012509,-87.60957344,2936950,39.66156982,-104.8693857,2964825
-73.9493268,40.83645406,2946475,41.85010012,-87.60957467,2937450,39.66154724,-104.86937,2965150
-73.94931873,40.83647773,2947000,41.85007515,-87.60957589,2937650,39.66152466,-104.8693543,2965625
-73.94931067,40.83650139,2947350,41.85005018,-87.60957699,2937875,39.66150209,-104.8693386,2966275
-73.94930261,40.83652506,2947775,41.8500252,-87.60957808,2938550,39.66147951,-104.8693229,2966750
-73.94929454,40.83654872,2948450,41.85000022,-87.60957914,2938975,39.66145693,-104.8693072,2967125
-73.94928648,40.83657238,2948750,41.84997524,-87.60958009,2939550,39.66143435,-104.8692915,2967375
-73.94927841,40.83659605,2949200,41.84995026,-87.60958101,2940150,39.66141177,-104.8692758,2967850
-73.94927035,40.83661971,2949525,41.84992526,-87.60958146,2940450,39.66138919,-104.8692601,2968450
-73.94926228,40.83664337,2950025,41.84990027,-87.60958191,2940875,39.66136662,-104.8692444,2968700
-73.94925422,40.83666704,2950325,41.84987529,-87.60958296,2941300,39.66134404,-104.8692287,2969175
-73.94924615,40.8366907,2950600,41.84985034,-87.60958439,2941975,39.66132146,-104.869213,2969675
-73.94923809,40.83671436,2951150,41.84982548,-87.60958703,2942275,39.66129888,-104.8691973,2969900
-73.94923003,40.83673803,2951500,41.84980062,-87.60958966,2942525,39.6612768,-104.8691811,2970600
-73.94922196,40.83676169,2952025,41.8497757,-87.60959148,2942725,39.66125974,-104.8691595,2971175
-73.9492139,40.83678535,2952250,41.84975072,-87.60959246,2942950,39.66124268,-104.869138,2971525
-73.94920583,40.83680902,2952475,41.84972579,-87.60959423,2943225,39.66122562,-104.8691164,2972050
-73.94919777,40.83683268,2952675,41.84970094,-87.60959694,2943800,39.66120856,-104.8690948,2972700
-73.9491897,40.83685635,2953375,41.84967609,-87.60959966,2944100,39.66119151,-104.8690732,2973075
-73.94918089,40.83687974,2953625,41.84965111,-87.6096,2944725,39.66117445,-104.8690517,2973725
-73.94917202,40.83690311,2954175,41.84962611,-87.6096,2944925,39.66115739,-104.8690301,2974150
-73.94916316,40.83692649,2954775,41.84960129,-87.60960281,2945325,39.66114033,-104.8690085,2974550
-73.94915429,40.83694986,2955450,41.8495765,-87.60960603,2945575,39.66112327,-104.868987,2975150
-73.94914542,40.83697324,2955900,41.84955174,-87.60960947,2946175,39.66110621,-104.8689654,2975800
-73.94913656,40.83699661,2956575,41.84952699,-87.609613,2946775,39.66108915,-104.8689438,2976375
-73.94912769,40.83701999,2956975,41.84950236,-87.60961729,2947150,39.66107209,-104.8689223,2976575
-73.94911882,40.83704336,2957500,41.84947776,-87.60962172,2947675,39.66105503,-104.8689007,2976925
-73.94910996,40.83706674,2958150,41.84945335,-87.60962714,2947975,39.66103797,-104.8688791,2977550
-73.94910109,40.83709011,2958675,41.84942886,-87.60963215,2948325,39.66102091,-104.8688576,2978075
-73.94909222,40.83711349,2959350,41.84940432,-87.60963694,2948725,39.66100385,-104.868836,2978575
-73.94908336,40.83713686,2959700,41.84938013,-87.60964325,2948975,39.66098679,-104.8688144,2978875
-73.94907449,40.83716024,2960125,41.84935623,-87.60965042,2949250,39.66096973,-104.8687928,2979350
-73.94906562,40.83718361,2960475,41.84933318,-87.6096601,2949550,39.66095267,-104.8687713,2979925
-73.94905676,40.83720699,2961100,41.84931007,-87.60966961,2950100,39.66093561,-104.8687497,2980275
-73.94904789,40.83723036,2961700,41.84928625,-87.60967719,2950650,39.66091855,-104.8687281,2980825
-73.94903902,40.83725374,2961900,41.84926254,-87.60968509,2951050,39.66090149,-104.8687066,2981425
-73.94903016,40.83727711,2962575,41.84923919,-87.60969403,2951400,39.66088393,-104.8686854,2981975
-73.94902129,40.83730049,2962850,41.84921601,-87.60970337,2952075,39.66086553,-104.868665,2982525
-73.94901242,40.83732386,2963300,41.84919343,-87.6097141,2952275,39.66084712,-104.8686446,2983200
-73.94900356,40.83734724,2963825,41.84917053,-87.60972409,2952925,39.66082872,-104.8686241,2983575
-73.94899469,40.83737061,2964300,41.84914724,-87.60973317,2953450,39.66081031,-104.8686037,2983800
-73.94898582,40.83739398,2964725,41.84912388,-87.60974207,2953850,39.66079191,-104.8685833,2984125
-73.94897696,40.83741736,2965350,41.84910049,-87.60975089,2954525,39.66077351,-104.8685628,2984575
-73.94896809,40.83744073,2965625,41.84907709,-87.6097597,2955125,39.6607551,-104.8685424,2984975
-73.94895922,40.83746411,2965925,41.84905424,-87.6097698,2955400,39.6607367,-104.868522,2985600
-73.94895036,40.83748748,2966550,41.84903157,-87.60978035,2956075,39.66071829,-104.8685015,2985925
-73.94894149,40.83751086,2967175,41.84900872,-87.60979043,2956400,39.66069989,-104.8684811,2986350
-73.94893262,40.83753423,2967850,41.848985,-87.60979833,2956775,39.66068148,-104.8684607,2986825
-73.94892376,40.83755761,2968275,41.84896135,-87.60980642,2957300,39.66066308,-104.8684402,2987350
-73.94891489,40.83758098,2968900,41.84893805,-87.60981548,2957600,39.66064467,-104.8684198,2987825
-73.94890602,40.83760436,2969275,41.84891475,-87.60982454,2958300,39.66062627,-104.8683994,2988450
-73.94889716,40.83762773,2969725,41.8488906,-87.60983088,2958525,39.66060787,-104.8683789,2988825
-73.94888829,40.83765111,2970375,41.84886628,-87.60983669,2958725,39.66058946,-104.8683585,2989350
-73.94887942,40.83767448,2970700,41.84884203,-87.60984274,2958925,39.66057106,-104.8683381,2989725
-73.94887056,40.83769786,2971250,41.84881775,-87.60984872,2959425,39.66055265,-104.8683176,2990250
-73.94886169,40.83772123,2971775,41.84879335,-87.60985415,2959875,39.66053425,-104.8682972,2990550
-73.94885282,40.83774461,2972475,41.84876894,-87.60985957,2960525,39.66051584,-104.8682768,2991025
-73.94884396,40.83776798,2973175,41.84874453,-87.60986495,2961125,39.66049744,-104.8682563,2991475
-73.94883509,40.83779136,2973400,41.84872007,-87.60987012,2961700,39.66047903,-104.8682359,2992075
-73.94882622,40.83781473,2973850,41.84869561,-87.60987527,2962150,39.66045452,-104.8682237,2992400
-73.94881736,40.83783811,2974100,41.84867108,-87.60988011,2962400,39.66042964,-104.868212,2992925
-73.94880849,40.83786148,2974425,41.84864655,-87.60988495,2963075,39.66040477,-104.8682002,2993225
-73.94879962,40.83788486,2974900,41.848622,-87.60988967,2963625,39.66037989,-104.8681885,2993850
-73.94879076,40.83790823,2975375,41.84859734,-87.60989378,2963900,39.66035502,-104.8681768,2994175
-73.94878189,40.83793161,2976000,41.84857268,-87.60989789,2964450,39.66033014,-104.8681651,2994375
-73.94877302,40.83795498,2976475,41.84854806,-87.60990219,2965025,39.66030526,-104.8681533,2994850
-73.94876416,40.83797836,2976700,41.84852347,-87.60990671,2965400,39.66028039,-104.8681416,2995125
-73.94875529,40.83800173,2977350,41.84849882,-87.60991085,2965975,39.66025551,-104.8681299,2995675
-73.94874642,40.8380251,2977675,41.8484741,-87.60991461,2966275,39.66023063,-104.8681182,2996125
-73.94873756,40.83804848,2978350,41.84844921,-87.60991648,2966500,39.66020576,-104.8681065,2996775
-73.94872869,40.83807185,2978750,41.84842422,-87.609917,2967150,39.66018088,-104.8680947,2997375
-73.94871982,40.83809523,2979150,41.84839922,-87.609917,2967500,39.660156,-104.868083,2997800
-73.94871096,40.8381186,2979400,41.84837423,-87.60991677,2967850,39.66013113,-104.8680713,2998300
-73.94870209,40.83814198,2979925,41.84834931,-87.60991474,2968250,39.66010625,-104.8680596,2998700
-73.94869322,40.83816535,2980450,41.84832444,-87.60991235,2968850,39.66008138,-104.8680478,2999075
-73.94868436,40.83818873,2981125,41.84829985,-87.60990788,2969125,39.6600565,-104.8680361,2999350
-73.94867549,40.8382121,2981425,41.84827523,-87.60990351,2969575,39.66003162,-104.8680244,2999950
-73.94866662,40.83823548,2981625,41.84825059,-87.60989931,2970000,39.66000675,-104.8680127,3000625
-73.94865776,40.83825885,2982075,41.84822607,-87.60989449,2970225,39.65998187,-104.868001,3001150
-73.94864889,40.83828223,2982325,41.8482017,-87.60988891,2970925,39.65996662,-104.8679848,3001475
-73.94864002,40.8383056,2982675,41.84817729,-87.60988349,2971350,39.65997384,-104.8679582,3002150
